,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,lr_probs,cellchat_pvals,specificity_rank,magnitude_rank
4266,AT1,AT1,Adm,Adcyap1r1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4267,AT1,AT1,Insl3,Adcyap1r1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4268,AT1,AT1,Rln3,Adcyap1r1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4269,AT1,AT1,Pomc,Pth1r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4270,AT1,AT1,Cga,Pth1r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4271,AT1,AT1,Tshb,Pth1r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4272,AT1,AT1,Lhb,Pth1r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4273,AT1,AT1,Pth,Pth1r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4274,AT1,AT1,Crh,Pth1r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4275,AT1,AT1,Calca,Pth1r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4276,AT1,AT1,Iapp,Pth1r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4277,AT1,AT1,Pthlh,Pth1r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4278,AT1,AT1,Adm,Pth1r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4279,AT1,AT1,Insl3,Pth1r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4280,AT1,AT1,Rln3,Pth1r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4281,AT1,AT1,Pomc,Gpr20,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4260,AT1,AT1,Lhb,Adcyap1r1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4282,AT1,AT1,Cga,Gpr20,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4257,AT1,AT1,Pomc,Adcyap1r1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4262,AT1,AT1,Crh,Adcyap1r1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4285,AT1,AT1,Pth,Gpr20,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4312,AT1,AT1,Npy,Npy1r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4288,AT1,AT1,Iapp,Gpr20,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4289,AT1,AT1,Pthlh,Gpr20,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4290,AT1,AT1,Adm,Gpr20,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4291,AT1,AT1,Insl3,Gpr20,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4292,AT1,AT1,Rln3,Gpr20,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4293,AT1,AT1,Pomc,Gpr84,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4294,AT1,AT1,Cga,Gpr84,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4295,AT1,AT1,Tshb,Gpr84,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4296,AT1,AT1,Lhb,Gpr84,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4297,AT1,AT1,Pth,Gpr84,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4298,AT1,AT1,Crh,Gpr84,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4299,AT1,AT1,Calca,Gpr84,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4300,AT1,AT1,Iapp,Gpr84,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4301,AT1,AT1,Pthlh,Gpr84,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4302,AT1,AT1,Adm,Gpr84,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4303,AT1,AT1,Insl3,Gpr84,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4304,AT1,AT1,Rln3,Gpr84,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4305,AT1,AT1,Pomc,Mrap,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4306,AT1,AT1,Penk,Ogfr,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4308,AT1,AT1,Lhb,Lhcgr,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4287,AT1,AT1,Calca,Gpr20,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4311,AT1,AT1,Ppy,Npy1r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4286,AT1,AT1,Crh,Gpr20,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4309,AT1,AT1,Gnai2,Lhcgr,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4313,AT1,AT1,Pyy,Npy1r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4314,AT1,AT1,Ppy,Npy2r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4315,AT1,AT1,Npy,Npy2r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4316,AT1,AT1,Pyy,Npy2r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4317,AT1,AT1,Ppy,Npy5r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4318,AT1,AT1,Npy,Npy5r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4319,AT1,AT1,Pyy,Npy5r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4320,AT1,AT1,Ppy,Gpr83,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4321,AT1,AT1,Npy,Gpr83,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4322,AT1,AT1,Pyy,Gpr83,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4323,AT1,AT1,Npy,Fap,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4324,AT1,AT1,Grp,Fap,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4325,AT1,AT1,Pyy,Fap,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4326,AT1,AT1,Pam,Fap,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4327,AT1,AT1,Npy,Adrb1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4328,AT1,AT1,Igf2,Insr,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4329,AT1,AT1,Igf1,Insr,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4330,AT1,AT1,Arf1,Insr,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4331,AT1,AT1,Hras,Insr,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4310,AT1,AT1,Gnas,Lhcgr,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4284,AT1,AT1,Lhb,Gpr20,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4307,AT1,AT1,Cga,Lhcgr,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4163,AT1,AT1,Pomc,Adrb2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4261,AT1,AT1,Pth,Adcyap1r1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4334,AT1,AT1,Sorbs1,Insr,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4338,AT1,AT1,Igf2,Gpr152,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4339,AT1,AT1,Ccl4,Gpr152,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4340,AT1,AT1,Bdnf,Gpr152,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4341,AT1,AT1,Adipoq,Gpr152,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4342,AT1,AT1,Ifng,Ifngr1_Ifngr2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4343,AT1,AT1,Ifng,Mpl,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4344,AT1,AT1,Calr,Mpl,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4345,AT1,AT1,Thpo,Mpl,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4346,AT1,AT1,Il1b,Sigirr,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4347,AT1,AT1,Apoa1,Abca1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4348,AT1,AT1,Apoe,Abca1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4349,AT1,AT1,Lin7c,Abca1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4350,AT1,AT1,Pltp,Abca1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4351,AT1,AT1,Fadd,Abca1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4352,AT1,AT1,Megf10,Abca1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4353,AT1,AT1,Rims2,Abca1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4354,AT1,AT1,Apoe,Lsr,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4355,AT1,AT1,Apoe,Chrna4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4356,AT1,AT1,Slurp1,Chrna4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4358,AT1,AT1,Proc,Thbd,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4335,AT1,AT1,Igf2,Igf2r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4337,AT1,AT1,Plau,Igf2r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4383,AT1,AT1,Rln1,Rxfp2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4336,AT1,AT1,Igf1,Igf2r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4359,AT1,AT1,Pf4,Procr,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4363,AT1,AT1,Bmp6,Amhr2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4364,AT1,AT1,Amh,Grem2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4365,AT1,AT1,Bmp4,Grem2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4366,AT1,AT1,Il5,Csf2rb_Il5ra,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4367,AT1,AT1,Csf2,Il3ra,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4368,AT1,AT1,Wnt1,Ryk,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4369,AT1,AT1,Wnt5a,Ryk,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4370,AT1,AT1,Wnt3,Ryk,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4371,AT1,AT1,Wnt3a,Ryk,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4372,AT1,AT1,Wif1,Ryk,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4373,AT1,AT1,Wnt1,Ror2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4374,AT1,AT1,Wnt5a,Ror2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4375,AT1,AT1,Wnt3,Ror2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4376,AT1,AT1,Cthrc1,Ror2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4377,AT1,AT1,Rln1,Rxfp4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4378,AT1,AT1,Insl3,Rxfp4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4379,AT1,AT1,Rln3,Rxfp4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4380,AT1,AT1,Insl5,Rxfp4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4381,AT1,AT1,Kng1,Rxfp4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4360,AT1,AT1,Proc,Procr,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4382,AT1,AT1,Kng2,Rxfp4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4332,AT1,AT1,Ahsg,Insr,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4385,AT1,AT1,Rln3,Rxfp2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4412,AT1,AT1,Il6,Hrh1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4388,AT1,AT1,Insl3,Rxfp3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4389,AT1,AT1,Rln3,Rxfp3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4390,AT1,AT1,Insl5,Rxfp3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4391,AT1,AT1,Apod,Lepr,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4394,AT1,AT1,S100a8,Cd69,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4395,AT1,AT1,Lgals1,Cd69,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4396,AT1,AT1,Myl9,Cd69,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4397,AT1,AT1,Il4,Il13_Il13ra1_Il4ra,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4398,AT1,AT1,Il4,Il13ra1_Il4ra,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4399,AT1,AT1,Il4,Il13ra2_Il4ra,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4400,AT1,AT1,Il13,Il13_Il13ra1_Il4ra,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4401,AT1,AT1,Il13,Il13ra1_Il4ra,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4402,AT1,AT1,Il13,Il13ra2_Il4ra,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4403,AT1,AT1,Il21,Il4ra,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4404,AT1,AT1,Il4,Il21r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4405,AT1,AT1,Il22,Il21r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4406,AT1,AT1,Iltifb,Il21r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4408,AT1,AT1,Il6,F3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4433,AT1,AT1,Prss2,F2rl1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4387,AT1,AT1,Rln1,Rxfp3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4411,AT1,AT1,F7,F3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4386,AT1,AT1,Insl5,Rxfp2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4409,AT1,AT1,Tfpi,F3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4413,AT1,AT1,Hdc,Hrh1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4414,AT1,AT1,Il6,Fcgr4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4415,AT1,AT1,Edn1,Ednrb,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4416,AT1,AT1,Edn3,Ednrb,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4417,AT1,AT1,Gdnf,Ednrb,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4418,AT1,AT1,Gnai2,Ednrb,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4419,AT1,AT1,Edn1,Ednra,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4420,AT1,AT1,Edn3,Ednra,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4421,AT1,AT1,Gnai2,Ednra,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4422,AT1,AT1,Edn1,Kel,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4423,AT1,AT1,Edn3,Kel,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4424,AT1,AT1,Cck,Cckar,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4425,AT1,AT1,Gpi1,Amfr,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4426,AT1,AT1,Prss2,F2rl2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4427,AT1,AT1,Gzma,F2rl2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4428,AT1,AT1,Try5,F2rl2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4429,AT1,AT1,Prss2,F2r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4430,AT1,AT1,Gzma,F2r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4431,AT1,AT1,Gnai2,F2r,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4410,AT1,AT1,F10,F3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4384,AT1,AT1,Insl3,Rxfp2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4407,AT1,AT1,Fgf1,Cspg4,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4561,AT1,AT1,Wnt5a,Ptk7,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4162,AT1,AT1,Egf,Adrb2,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4434,AT1,AT1,Gzma,F2rl1,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
4439,AT1,AT1,Try5,Pard3,0.050986327,1.0,0.0025902344,-0.46751466,-1.1868082,0.0017930135,0.7836838,0.0,1.0,1.0,1.0
