,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,lr_probs,cellchat_pvals,specificity_rank,magnitude_rank
2644,AT1,AT1,Tgfb3,Tgfbr1_Tgfbr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2681,AT1,AT1,Bmp8a,Acvr1_Acvr2b,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2703,AT1,AT1,Ltbp1,Itgb5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2686,AT1,AT1,Gdf11,Acvr1c,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2687,AT1,AT1,Gdf1,Acvr1c_Acvr2a_Cfc1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2688,AT1,AT1,Gdf1,Acvr1c_Acvr2a,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2689,AT1,AT1,Gdf1,Acvr1c_Acvr2b,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2690,AT1,AT1,Gdf3,Acvr1c_Acvr2a_Cfc1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2691,AT1,AT1,Gdf3,Acvr1c_Acvr2a,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2692,AT1,AT1,Gdf3,Acvr1c_Acvr2b,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2693,AT1,AT1,Tgfb3,Itgb5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2694,AT1,AT1,Adam9,Itgb5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2695,AT1,AT1,Col4a2,Itgb5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2696,AT1,AT1,Edil3,Itgb5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2697,AT1,AT1,Tgfb1,Itgb5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2698,AT1,AT1,Mfge8,Itgb5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2699,AT1,AT1,Ltbp3,Itgb5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2700,AT1,AT1,Plau,Itgb5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2701,AT1,AT1,Col18a1,Itgb5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2684,AT1,AT1,Inhba_Inhbb,Acvr1c_Acvr2a,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2683,AT1,AT1,Gdf2,Acvr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2786,AT1,AT1,Mdk,Ptprz1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2702,AT1,AT1,Serpine1,Itgb5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2785,AT1,AT1,Ptn,Ptprz1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2708,AT1,AT1,Tgfb3,Itgb6,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2709,AT1,AT1,Vtn,Itgb6,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2710,AT1,AT1,Fbn1,Itgb6,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2711,AT1,AT1,Tgfb3,Acvrl1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2712,AT1,AT1,Tgfb1,Acvrl1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2713,AT1,AT1,Gdf2,Acvr2a_Acvrl1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2714,AT1,AT1,Gdf2,Acvr2b_Acvrl1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2707,AT1,AT1,Vcl,Itgb5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2715,AT1,AT1,Gdf2,Acvrl1_Bmpr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2717,AT1,AT1,Inha,Tgfbr3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2718,AT1,AT1,Inhba,Tgfbr3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2719,AT1,AT1,Tgfb1,Tgfbr3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2720,AT1,AT1,Fgf1,Tgfbr3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2721,AT1,AT1,Tgfb2,Tgfbr3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2722,AT1,AT1,Tgfb3,Eng,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2743,AT1,AT1,Gnai2,Igf1r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2716,AT1,AT1,Tgfb3,Tgfbr3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2706,AT1,AT1,Itgb3bp,Itgb5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2723,AT1,AT1,Inhba,Eng,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2724,AT1,AT1,Tgfb1,Eng,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2728,AT1,AT1,Gdf2,Eng,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2731,AT1,AT1,Scel,Eng,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2732,AT1,AT1,Cd28,Cd80,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2733,AT1,AT1,Cd274,Cd80,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2726,AT1,AT1,Bmp7,Eng,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2734,AT1,AT1,Cd28,Cd86,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2736,AT1,AT1,Tnc,Itga2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2737,AT1,AT1,Hspg2,Itga2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2738,AT1,AT1,Cdh1,Itgae_Itgb7,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2739,AT1,AT1,Adam7,Itgb7,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2740,AT1,AT1,Cdh1,Igf1r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2741,AT1,AT1,Igf2,Igf1r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2742,AT1,AT1,Igf1,Igf1r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2735,AT1,AT1,Fn1,Itga2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2725,AT1,AT1,Bmp2,Eng,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2744,AT1,AT1,Camp,Igf1r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2745,AT1,AT1,Gpc3,Igf1r,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2768,AT1,AT1,Ncam1,Fgfr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2748,AT1,AT1,Il1rapl1,Ptprf,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2749,AT1,AT1,Nid1,Ptprf,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2750,AT1,AT1,Cdh1,Cdh2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2751,AT1,AT1,Ncan,Cdh2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2752,AT1,AT1,Cdh1,Ptprm,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2753,AT1,AT1,Cdh1,Klrg1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2754,AT1,AT1,Ncam1,Fgfr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2755,AT1,AT1,Kl,Fgfr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2756,AT1,AT1,Hspg2,Fgfr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2757,AT1,AT1,Fgf10,Fgfr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2758,AT1,AT1,Fgf18,Fgfr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2759,AT1,AT1,Fgf1,Fgfr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2760,AT1,AT1,Fgf7,Fgfr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2761,AT1,AT1,Fgf9,Fgfr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2762,AT1,AT1,Fgf13,Fgfr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2763,AT1,AT1,Mmp2,Fgfr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2765,AT1,AT1,Fgf14,Fgfr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2747,AT1,AT1,Ntrk3,Ptprf,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2704,AT1,AT1,Tln1,Itgb5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2764,AT1,AT1,Fgf11,Fgfr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2705,AT1,AT1,Sorbs1,Itgb5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2769,AT1,AT1,L1cam,Fgfr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2770,AT1,AT1,Fgf10,Fgfr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2771,AT1,AT1,Fgf18,Fgfr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2772,AT1,AT1,Pf4,Fgfr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2773,AT1,AT1,Fgf1,Fgfr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2774,AT1,AT1,Fgf7,Fgfr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2775,AT1,AT1,Fgf9,Fgfr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2776,AT1,AT1,Fgf13,Fgfr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2777,AT1,AT1,Timp1,Fgfr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2778,AT1,AT1,Fgf11,Fgfr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2779,AT1,AT1,Fgf14,Fgfr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2780,AT1,AT1,Ncam1,Ptprz1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2781,AT1,AT1,L1cam,Ptprz1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2782,AT1,AT1,Cntn1,Ptprz1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2783,AT1,AT1,Tnc,Ptprz1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2784,AT1,AT1,Il34,Ptprz1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2767,AT1,AT1,Frs3,Fgfr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2766,AT1,AT1,Sparc,Fgfr1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2787,AT1,AT1,Ncam1,Gfra1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2788,AT1,AT1,Gdnf,Gfra1_Ret,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2894,AT1,AT1,Gdf5,Acvr2a_Bmpr1b,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2791,AT1,AT1,Ncam1,Robo3,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2792,AT1,AT1,Ncam1,Robo1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2793,AT1,AT1,Slit1,Robo1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2794,AT1,AT1,Slit3,Robo1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2795,AT1,AT1,Slit2,Robo1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2796,AT1,AT1,Ncam1,Cacna1c,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2797,AT1,AT1,Ncam1,Ptpra,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2790,AT1,AT1,Nrtn,Gfra1_Ret,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2798,AT1,AT1,Sptan1,Ptpra,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2800,AT1,AT1,St6gal1,Cd22,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2801,AT1,AT1,Hp,Cd22,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2802,AT1,AT1,Spn,Siglec1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2803,AT1,AT1,Sele,Glg1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2804,AT1,AT1,Sele,Ceacam1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2805,AT1,AT1,Cd209e,Ceacam1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2807,AT1,AT1,Cd209e,Ceacam2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2799,AT1,AT1,Sptbn2,Ptpra,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2789,AT1,AT1,Artn,Gfra1_Ret,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2806,AT1,AT1,Sele,Ceacam2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2808,AT1,AT1,H2-M3,Klrc1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2812,AT1,AT1,Fga,Itgad,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2813,AT1,AT1,Cd22,Ptprc,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2816,AT1,AT1,Efna1,Ephb6,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2817,AT1,AT1,Efnb2,Ephb6,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2818,AT1,AT1,Efna5,Ephb6,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2819,AT1,AT1,Efnb1,Ephb6,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2820,AT1,AT1,Efnb3,Ephb6,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2821,AT1,AT1,Efna3,Ephb6,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2822,AT1,AT1,Efna1,Epha1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2823,AT1,AT1,Efna4,Epha1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2824,AT1,AT1,Efna5,Epha1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2825,AT1,AT1,Efna2,Epha1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2826,AT1,AT1,Efna3,Epha1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2809,AT1,AT1,B2m,Klrc1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2827,AT1,AT1,Efna1,Epha2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2953,AT1,AT1,Gdf1,Bmpr2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2828,AT1,AT1,Efna4,Epha2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2830,AT1,AT1,Efna2,Epha2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2852,AT1,AT1,Efna1,Epha7,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2832,AT1,AT1,Efna1,Epha5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2833,AT1,AT1,Efna4,Epha5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2834,AT1,AT1,Efna5,Epha5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2835,AT1,AT1,Efna2,Epha5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2836,AT1,AT1,Efna3,Epha5,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2837,AT1,AT1,Efna1,Ephb1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2838,AT1,AT1,Efnb2,Ephb1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2839,AT1,AT1,Efna5,Ephb1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2840,AT1,AT1,Efnb1,Ephb1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2841,AT1,AT1,Efnb3,Ephb1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2842,AT1,AT1,Efna3,Ephb1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2843,AT1,AT1,Efna1,Epha4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2844,AT1,AT1,Efna4,Epha4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2845,AT1,AT1,Efnb2,Epha4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2846,AT1,AT1,Efna5,Epha4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2847,AT1,AT1,Efnb1,Epha4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2849,AT1,AT1,Fgfr3,Epha4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2831,AT1,AT1,Efna3,Epha2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2811,AT1,AT1,B2m,Klrd1,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2848,AT1,AT1,Efnb3,Epha4,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2829,AT1,AT1,Efna5,Epha2,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2853,AT1,AT1,Efna4,Epha7,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
2854,AT1,AT1,Efna5,Epha7,0.055826202,1.0,0.0031165495,-0.5572121,-1.0958431,0.0014032376,0.7859906,0.0,1.0,1.0,1.0
